key_id,tournament_id,tournament_name,match_id,match_name,match_date,stage_name,group_name,team_id,team_name,team_code,home_team,away_team,player_id,family_name,given_name,shirt_number,position_name,position_code,starter,substitute
777,WC-1970,1970 FIFA Men's World Cup,M-1970-31,West Germany vs Uruguay,1970-06-20,third-place match,not applicable,T-84,Uruguay,URY,0,1,P-50162,Mujica,Juan,6,defender,DF,1,0
778,WC-1970,1970 FIFA Men's World Cup,M-1970-31,West Germany vs Uruguay,1970-06-20,third-place match,not applicable,T-84,Uruguay,URY,0,1,P-81929,Cubilla,Luis,7,midfielder,MF,1,0
779,WC-1970,1970 FIFA Men's World Cup,M-1970-31,West Germany vs Uruguay,1970-06-20,third-place match,not applicable,T-84,Uruguay,URY,0,1,P-40429,Maneiro,Ildo,10,midfielder,MF,1,0
780,WC-1970,1970 FIFA Men's World Cup,M-1970-31,West Germany vs Uruguay,1970-06-20,third-place match,not applicable,T-84,Uruguay,URY,0,1,P-93811,Morales,Julio,11,forward,FW,1,0
781,WC-1970,1970 FIFA Men's World Cup,M-1970-31,West Germany vs Uruguay,1970-06-20,third-place match,not applicable,T-84,Uruguay,URY,0,1,P-48169,Fontes,Dagoberto,15,forward,FW,1,0
782,WC-1970,1970 FIFA Men's World Cup,M-1970-31,West Germany vs Uruguay,1970-06-20,third-place match,not applicable,T-84,Uruguay,URY,0,1,P-82186,Cortés,Julio César,20,midfielder,MF,1,0
783,WC-1970,1970 FIFA Men's World Cup,M-1970-31,West Germany vs Uruguay,1970-06-20,third-place match,not applicable,T-84,Uruguay,URY,0,1,P-99710,Espárrago,Víctor,9,forward,FW,0,1
784,WC-1970,1970 FIFA Men's World Cup,M-1970-31,West Germany vs Uruguay,1970-06-20,third-place match,not applicable,T-84,Uruguay,URY,0,1,P-90366,Sandoval,Rodolfo,13,midfielder,MF,0,1
785,WC-1970,1970 FIFA Men's World Cup,M-1970-32,Brazil vs Italy,1970-06-21,final,not applicable,T-09,Brazil,BRA,1,0,P-39749,Félix,not applicable,1,goal keeper,GK,1,0
786,WC-1970,1970 FIFA Men's World Cup,M-1970-32,Brazil vs Italy,1970-06-21,final,not applicable,T-09,Brazil,BRA,1,0,P-59934,Brito,not applicable,2,defender,DF,1,0
787,WC-1970,1970 FIFA Men's World Cup,M-1970-32,Brazil vs Italy,1970-06-21,final,not applicable,T-09,Brazil,BRA,1,0,P-02965,Piazza,not applicable,3,defender,DF,1,0
788,WC-1970,1970 FIFA Men's World Cup,M-1970-32,Brazil vs Italy,1970-06-21,final,not applicable,T-09,Brazil,BRA,1,0,P-25829,Alberto,Carlos,4,defender,DF,1,0
789,WC-1970,1970 FIFA Men's World Cup,M-1970-32,Brazil vs Italy,1970-06-21,final,not applicable,T-09,Brazil,BRA,1,0,P-14923,Clodoaldo,not applicable,5,midfielder,MF,1,0
790,WC-1970,1970 FIFA Men's World Cup,M-1970-32,Brazil vs Italy,1970-06-21,final,not applicable,T-09,Brazil,BRA,1,0,P-77430,Jairzinho,not applicable,7,right winger,RW,1,0
791,WC-1970,1970 FIFA Men's World Cup,M-1970-32,Brazil vs Italy,1970-06-21,final,not applicable,T-09,Brazil,BRA,1,0,P-04354,Gérson,not applicable,8,midfielder,MF,1,0
792,WC-1970,1970 FIFA Men's World Cup,M-1970-32,Brazil vs Italy,1970-06-21,final,not applicable,T-09,Brazil,BRA,1,0,P-53202,Tostão,not applicable,9,forward,FW,1,0
793,WC-1970,1970 FIFA Men's World Cup,M-1970-32,Brazil vs Italy,1970-06-21,final,not applicable,T-09,Brazil,BRA,1,0,P-38906,Pelé,not applicable,10,forward,FW,1,0
794,WC-1970,1970 FIFA Men's World Cup,M-1970-32,Brazil vs Italy,1970-06-21,final,not applicable,T-09,Brazil,BRA,1,0,P-85778,Rivellino,not applicable,11,left winger,LW,1,0
795,WC-1970,1970 FIFA Men's World Cup,M-1970-32,Brazil vs Italy,1970-06-21,final,not applicable,T-09,Brazil,BRA,1,0,P-27277,Everaldo,not applicable,16,defender,DF,1,0
796,WC-1970,1970 FIFA Men's World Cup,M-1970-32,Brazil vs Italy,1970-06-21,final,not applicable,T-41,Italy,ITA,0,1,P-73673,Albertosi,Enrico,1,goal keeper,GK,1,0
797,WC-1970,1970 FIFA Men's World Cup,M-1970-32,Brazil vs Italy,1970-06-21,final,not applicable,T-41,Italy,ITA,0,1,P-42540,Burgnich,Tarcisio,2,defender,DF,1,0
798,WC-1970,1970 FIFA Men's World Cup,M-1970-32,Brazil vs Italy,1970-06-21,final,not applicable,T-41,Italy,ITA,0,1,P-68170,Facchetti,Giacinto,3,defender,DF,1,0
799,WC-1970,1970 FIFA Men's World Cup,M-1970-32,Brazil vs Italy,1970-06-21,final,not applicable,T-41,Italy,ITA,0,1,P-53189,Cera,Pierluigi,5,defender,DF,1,0
800,WC-1970,1970 FIFA Men's World Cup,M-1970-32,Brazil vs Italy,1970-06-21,final,not applicable,T-41,Italy,ITA,0,1,P-45085,Rosato,Roberto,8,defender,DF,1,0
801,WC-1970,1970 FIFA Men's World Cup,M-1970-32,Brazil vs Italy,1970-06-21,final,not applicable,T-41,Italy,ITA,0,1,P-72033,Bertini,Mario,10,midfielder,MF,1,0
802,WC-1970,1970 FIFA Men's World Cup,M-1970-32,Brazil vs Italy,1970-06-21,final,not applicable,T-41,Italy,ITA,0,1,P-00119,Riva,Gigi,11,forward,FW,1,0
803,WC-1970,1970 FIFA Men's World Cup,M-1970-32,Brazil vs Italy,1970-06-21,final,not applicable,T-41,Italy,ITA,0,1,P-67671,Domenghini,Angelo,13,midfielder,MF,1,0
804,WC-1970,1970 FIFA Men's World Cup,M-1970-32,Brazil vs Italy,1970-06-21,final,not applicable,T-41,Italy,ITA,0,1,P-91195,Mazzola,Sandro,15,midfielder,MF,1,0
805,WC-1970,1970 FIFA Men's World Cup,M-1970-32,Brazil vs Italy,1970-06-21,final,not applicable,T-41,Italy,ITA,0,1,P-77530,De Sisti,Giancarlo,16,midfielder,MF,1,0
806,WC-1970,1970 FIFA Men's World Cup,M-1970-32,Brazil vs Italy,1970-06-21,final,not applicable,T-41,Italy,ITA,0,1,P-92154,Boninsegna,Roberto,20,forward,FW,1,0
807,WC-1970,1970 FIFA Men's World Cup,M-1970-32,Brazil vs Italy,1970-06-21,final,not applicable,T-41,Italy,ITA,0,1,P-62214,Rivera,Gianni,14,midfielder,MF,0,1
808,WC-1970,1970 FIFA Men's World Cup,M-1970-32,Brazil vs Italy,1970-06-21,final,not applicable,T-41,Italy,ITA,0,1,P-68792,Juliano,Antonio,18,midfielder,MF,0,1
809,WC-1974,1974 FIFA Men's World Cup,M-1974-01,Brazil vs Yugoslavia,1974-06-13,group stage,Group 2,T-09,Brazil,BRA,1,0,P-06015,Leão,not applicable,1,goal keeper,GK,1,0
810,WC-1974,1974 FIFA Men's World Cup,M-1974-01,Brazil vs Yugoslavia,1974-06-13,group stage,Group 2,T-09,Brazil,BRA,1,0,P-87744,Pereira,Luís,2,center back,CB,1,0
811,WC-1974,1974 FIFA Men's World Cup,M-1974-01,Brazil vs Yugoslavia,1974-06-13,group stage,Group 2,T-09,Brazil,BRA,1,0,P-89772,Peres,Marinho,3,center back,CB,1,0
812,WC-1974,1974 FIFA Men's World Cup,M-1974-01,Brazil vs Yugoslavia,1974-06-13,group stage,Group 2,T-09,Brazil,BRA,1,0,P-02965,Piazza,not applicable,5,center midfielder,CM,1,0
813,WC-1974,1974 FIFA Men's World Cup,M-1974-01,Brazil vs Yugoslavia,1974-06-13,group stage,Group 2,T-09,Brazil,BRA,1,0,P-81415,Chagas,Marinho,6,left back,LB,1,0
814,WC-1974,1974 FIFA Men's World Cup,M-1974-01,Brazil vs Yugoslavia,1974-06-13,group stage,Group 2,T-09,Brazil,BRA,1,0,P-77430,Jairzinho,not applicable,7,center forward,CF,1,0
815,WC-1974,1974 FIFA Men's World Cup,M-1974-01,Brazil vs Yugoslavia,1974-06-13,group stage,Group 2,T-09,Brazil,BRA,1,0,P-50358,Leivinha,not applicable,8,left forward,LF,1,0
816,WC-1974,1974 FIFA Men's World Cup,M-1974-01,Brazil vs Yugoslavia,1974-06-13,group stage,Group 2,T-09,Brazil,BRA,1,0,P-85778,Rivellino,not applicable,10,right midfielder,RM,1,0
817,WC-1974,1974 FIFA Men's World Cup,M-1974-01,Brazil vs Yugoslavia,1974-06-13,group stage,Group 2,T-09,Brazil,BRA,1,0,P-65181,Caju,not applicable,11,left midfielder,LM,1,0
818,WC-1974,1974 FIFA Men's World Cup,M-1974-01,Brazil vs Yugoslavia,1974-06-13,group stage,Group 2,T-09,Brazil,BRA,1,0,P-89117,Valdomiro,not applicable,13,right forward,RF,1,0
819,WC-1974,1974 FIFA Men's World Cup,M-1974-01,Brazil vs Yugoslavia,1974-06-13,group stage,Group 2,T-09,Brazil,BRA,1,0,P-48382,Nelinho,not applicable,14,right back,RB,1,0
820,WC-1974,1974 FIFA Men's World Cup,M-1974-01,Brazil vs Yugoslavia,1974-06-13,group stage,Group 2,T-87,Yugoslavia,YUG,0,1,P-84648,Marić,Enver,1,goal keeper,GK,1,0
821,WC-1974,1974 FIFA Men's World Cup,M-1974-01,Brazil vs Yugoslavia,1974-06-13,group stage,Group 2,T-87,Yugoslavia,YUG,0,1,P-47694,Buljan,Ivan,2,center back,CB,1,0
822,WC-1974,1974 FIFA Men's World Cup,M-1974-01,Brazil vs Yugoslavia,1974-06-13,group stage,Group 2,T-87,Yugoslavia,YUG,0,1,P-00262,Hadžiabdić,Enver,3,left back,LB,1,0
823,WC-1974,1974 FIFA Men's World Cup,M-1974-01,Brazil vs Yugoslavia,1974-06-13,group stage,Group 2,T-87,Yugoslavia,YUG,0,1,P-02400,Mužinić,Dražen,4,right back,RB,1,0
824,WC-1974,1974 FIFA Men's World Cup,M-1974-01,Brazil vs Yugoslavia,1974-06-13,group stage,Group 2,T-87,Yugoslavia,YUG,0,1,P-20553,Katalinski,Josip,5,center back,CB,1,0
825,WC-1974,1974 FIFA Men's World Cup,M-1974-01,Brazil vs Yugoslavia,1974-06-13,group stage,Group 2,T-87,Yugoslavia,YUG,0,1,P-29556,Bogićević,Vladislav,6,defensive midfielder,DM,1,0
826,WC-1974,1974 FIFA Men's World Cup,M-1974-01,Brazil vs Yugoslavia,1974-06-13,group stage,Group 2,T-87,Yugoslavia,YUG,0,1,P-46434,Petković,Ilija,7,right winger,RW,1,0
827,WC-1974,1974 FIFA Men's World Cup,M-1974-01,Brazil vs Yugoslavia,1974-06-13,group stage,Group 2,T-87,Yugoslavia,YUG,0,1,P-26214,Oblak,Branko,8,center midfielder,CM,1,0
828,WC-1974,1974 FIFA Men's World Cup,M-1974-01,Brazil vs Yugoslavia,1974-06-13,group stage,Group 2,T-87,Yugoslavia,YUG,0,1,P-28747,Šurjak,Ivica,9,center forward,CF,1,0
829,WC-1974,1974 FIFA Men's World Cup,M-1974-01,Brazil vs Yugoslavia,1974-06-13,group stage,Group 2,T-87,Yugoslavia,YUG,0,1,P-67954,Aćimović,Jovan,10,center midfielder,CM,1,0
830,WC-1974,1974 FIFA Men's World Cup,M-1974-01,Brazil vs Yugoslavia,1974-06-13,group stage,Group 2,T-87,Yugoslavia,YUG,0,1,P-88088,Džajić,Dragan,11,left winger,LW,1,0
831,WC-1974,1974 FIFA Men's World Cup,M-1974-02,West Germany vs Chile,1974-06-14,group stage,Group 1,T-86,West Germany,DEU,1,0,P-14080,Maier,Sepp,1,goal keeper,GK,1,0
832,WC-1974,1974 FIFA Men's World Cup,M-1974-02,West Germany vs Chile,1974-06-14,group stage,Group 1,T-86,West Germany,DEU,1,0,P-69695,Vogts,Berti,2,right back,RB,1,0
833,WC-1974,1974 FIFA Men's World Cup,M-1974-02,West Germany vs Chile,1974-06-14,group stage,Group 1,T-86,West Germany,DEU,1,0,P-48686,Breitner,Paul,3,left back,LB,1,0
834,WC-1974,1974 FIFA Men's World Cup,M-1974-02,West Germany vs Chile,1974-06-14,group stage,Group 1,T-86,West Germany,DEU,1,0,P-66174,Schwarzenbeck,Hans-Georg,4,center back,CB,1,0
835,WC-1974,1974 FIFA Men's World Cup,M-1974-02,West Germany vs Chile,1974-06-14,group stage,Group 1,T-86,West Germany,DEU,1,0,P-72864,Beckenbauer,Franz,5,center back,CB,1,0
836,WC-1974,1974 FIFA Men's World Cup,M-1974-02,West Germany vs Chile,1974-06-14,group stage,Group 1,T-86,West Germany,DEU,1,0,P-44313,Cullmann,Bernhard,8,center midfielder,CM,1,0
837,WC-1974,1974 FIFA Men's World Cup,M-1974-02,West Germany vs Chile,1974-06-14,group stage,Group 1,T-86,West Germany,DEU,1,0,P-48733,Grabowski,Jürgen,9,right forward,RF,1,0
838,WC-1974,1974 FIFA Men's World Cup,M-1974-02,West Germany vs Chile,1974-06-14,group stage,Group 1,T-86,West Germany,DEU,1,0,P-79006,Heynckes,Jupp,11,left forward,LF,1,0
839,WC-1974,1974 FIFA Men's World Cup,M-1974-02,West Germany vs Chile,1974-06-14,group stage,Group 1,T-86,West Germany,DEU,1,0,P-60896,Overath,Wolfgang,12,center midfielder,CM,1,0
840,WC-1974,1974 FIFA Men's World Cup,M-1974-02,West Germany vs Chile,1974-06-14,group stage,Group 1,T-86,West Germany,DEU,1,0,P-72441,Müller,Gerd,13,center forward,CF,1,0
841,WC-1974,1974 FIFA Men's World Cup,M-1974-02,West Germany vs Chile,1974-06-14,group stage,Group 1,T-86,West Germany,DEU,1,0,P-92173,Hoeneß,Uli,14,attacking midfielder,AM,1,0
842,WC-1974,1974 FIFA Men's World Cup,M-1974-02,West Germany vs Chile,1974-06-14,group stage,Group 1,T-86,West Germany,DEU,1,0,P-35602,Hölzenbein,Bernd,17,midfielder,MF,0,1
843,WC-1974,1974 FIFA Men's World Cup,M-1974-02,West Germany vs Chile,1974-06-14,group stage,Group 1,T-13,Chile,CHL,0,1,P-80380,Vallejos,Leopoldo,1,goal keeper,GK,1,0
844,WC-1974,1974 FIFA Men's World Cup,M-1974-02,West Germany vs Chile,1974-06-14,group stage,Group 1,T-13,Chile,CHL,0,1,P-51910,García,Rolando,2,right back,RB,1,0
845,WC-1974,1974 FIFA Men's World Cup,M-1974-02,West Germany vs Chile,1974-06-14,group stage,Group 1,T-13,Chile,CHL,0,1,P-78049,Quintano,Alberto,3,center back,CB,1,0
846,WC-1974,1974 FIFA Men's World Cup,M-1974-02,West Germany vs Chile,1974-06-14,group stage,Group 1,T-13,Chile,CHL,0,1,P-03546,Arias,Antonio,4,left back,LB,1,0
847,WC-1974,1974 FIFA Men's World Cup,M-1974-02,West Germany vs Chile,1974-06-14,group stage,Group 1,T-13,Chile,CHL,0,1,P-95834,Figueroa,Elías,5,center back,CB,1,0
848,WC-1974,1974 FIFA Men's World Cup,M-1974-02,West Germany vs Chile,1974-06-14,group stage,Group 1,T-13,Chile,CHL,0,1,P-23733,Rodríguez,Juan,6,right midfielder,RM,1,0
849,WC-1974,1974 FIFA Men's World Cup,M-1974-02,West Germany vs Chile,1974-06-14,group stage,Group 1,T-13,Chile,CHL,0,1,P-57208,Caszely,Carlos,7,forward,FW,1,0
850,WC-1974,1974 FIFA Men's World Cup,M-1974-02,West Germany vs Chile,1974-06-14,group stage,Group 1,T-13,Chile,CHL,0,1,P-39340,Valdés,Francisco,8,center midfielder,CM,1,0
851,WC-1974,1974 FIFA Men's World Cup,M-1974-02,West Germany vs Chile,1974-06-14,group stage,Group 1,T-13,Chile,CHL,0,1,P-34039,Ahumada,Sergio,9,forward,FW,1,0
852,WC-1974,1974 FIFA Men's World Cup,M-1974-02,West Germany vs Chile,1974-06-14,group stage,Group 1,T-13,Chile,CHL,0,1,P-34664,Reinoso,Carlos,10,left midfielder,LM,1,0
853,WC-1974,1974 FIFA Men's World Cup,M-1974-02,West Germany vs Chile,1974-06-14,group stage,Group 1,T-13,Chile,CHL,0,1,P-27772,Páez,Guillermo,16,center midfielder,CM,1,0
854,WC-1974,1974 FIFA Men's World Cup,M-1974-02,West Germany vs Chile,1974-06-14,group stage,Group 1,T-13,Chile,CHL,0,1,P-54736,Véliz,Leonardo,11,forward,FW,0,1
855,WC-1974,1974 FIFA Men's World Cup,M-1974-02,West Germany vs Chile,1974-06-14,group stage,Group 1,T-13,Chile,CHL,0,1,P-73006,Lara,Alfonso,14,midfielder,MF,0,1
856,WC-1974,1974 FIFA Men's World Cup,M-1974-03,East Germany vs Australia,1974-06-14,group stage,Group 1,T-24,East Germany,DDR,1,0,P-79032,Croy,Jürgen,1,goal keeper,GK,1,0
857,WC-1974,1974 FIFA Men's World Cup,M-1974-03,East Germany vs Australia,1974-06-14,group stage,Group 1,T-24,East Germany,DDR,1,0,P-18468,Bransch,Bernd,3,center back,CB,1,0
858,WC-1974,1974 FIFA Men's World Cup,M-1974-03,East Germany vs Australia,1974-06-14,group stage,Group 1,T-24,East Germany,DDR,1,0,P-72348,Weise,Konrad,4,center back,CB,1,0
859,WC-1974,1974 FIFA Men's World Cup,M-1974-03,East Germany vs Australia,1974-06-14,group stage,Group 1,T-24,East Germany,DDR,1,0,P-24093,Pommerenke,Jürgen,7,center midfielder,CM,1,0
860,WC-1974,1974 FIFA Men's World Cup,M-1974-03,East Germany vs Australia,1974-06-14,group stage,Group 1,T-24,East Germany,DDR,1,0,P-08298,Löwe,Wolfram,8,right forward,RF,1,0
861,WC-1974,1974 FIFA Men's World Cup,M-1974-03,East Germany vs Australia,1974-06-14,group stage,Group 1,T-24,East Germany,DDR,1,0,P-91963,Streich,Joachim,11,center forward,CF,1,0
862,WC-1974,1974 FIFA Men's World Cup,M-1974-03,East Germany vs Australia,1974-06-14,group stage,Group 1,T-24,East Germany,DDR,1,0,P-57266,Wätzlich,Siegmar,12,left back,LB,1,0
863,WC-1974,1974 FIFA Men's World Cup,M-1974-03,East Germany vs Australia,1974-06-14,group stage,Group 1,T-24,East Germany,DDR,1,0,P-27040,Sparwasser,Jürgen,14,attacking midfielder,AM,1,0
864,WC-1974,1974 FIFA Men's World Cup,M-1974-03,East Germany vs Australia,1974-06-14,group stage,Group 1,T-24,East Germany,DDR,1,0,P-53970,Vogel,Eberhard,15,left forward,LF,1,0
865,WC-1974,1974 FIFA Men's World Cup,M-1974-03,East Germany vs Australia,1974-06-14,group stage,Group 1,T-24,East Germany,DDR,1,0,P-46189,Irmscher,Harald,16,center midfielder,CM,1,0
866,WC-1974,1974 FIFA Men's World Cup,M-1974-03,East Germany vs Australia,1974-06-14,group stage,Group 1,T-24,East Germany,DDR,1,0,P-12102,Kische,Gerd,18,right back,RB,1,0
867,WC-1974,1974 FIFA Men's World Cup,M-1974-03,East Germany vs Australia,1974-06-14,group stage,Group 1,T-24,East Germany,DDR,1,0,P-57624,Hoffmann,Martin,20,midfielder,MF,0,1
868,WC-1974,1974 FIFA Men's World Cup,M-1974-03,East Germany vs Australia,1974-06-14,group stage,Group 1,T-04,Australia,AUS,0,1,P-24116,Reilly,Jack,1,goal keeper,GK,1,0
869,WC-1974,1974 FIFA Men's World Cup,M-1974-03,East Germany vs Australia,1974-06-14,group stage,Group 1,T-04,Australia,AUS,0,1,P-14851,Utjesenovic,Doug,2,right back,RB,1,0
870,WC-1974,1974 FIFA Men's World Cup,M-1974-03,East Germany vs Australia,1974-06-14,group stage,Group 1,T-04,Australia,AUS,0,1,P-41457,Wilson,Peter,3,center back,CB,1,0
871,WC-1974,1974 FIFA Men's World Cup,M-1974-03,East Germany vs Australia,1974-06-14,group stage,Group 1,T-04,Australia,AUS,0,1,P-57113,Schaefer,Manfred,4,center back,CB,1,0
872,WC-1974,1974 FIFA Men's World Cup,M-1974-03,East Germany vs Australia,1974-06-14,group stage,Group 1,T-04,Australia,AUS,0,1,P-39161,Curran,Colin,5,left back,LB,1,0
873,WC-1974,1974 FIFA Men's World Cup,M-1974-03,East Germany vs Australia,1974-06-14,group stage,Group 1,T-04,Australia,AUS,0,1,P-06541,Richards,Ray,6,midfielder,MF,1,0
874,WC-1974,1974 FIFA Men's World Cup,M-1974-03,East Germany vs Australia,1974-06-14,group stage,Group 1,T-04,Australia,AUS,0,1,P-84569,Rooney,Jimmy,7,midfielder,MF,1,0
875,WC-1974,1974 FIFA Men's World Cup,M-1974-03,East Germany vs Australia,1974-06-14,group stage,Group 1,T-04,Australia,AUS,0,1,P-97283,Mackay,Jimmy,8,midfielder,MF,1,0
876,WC-1974,1974 FIFA Men's World Cup,M-1974-03,East Germany vs Australia,1974-06-14,group stage,Group 1,T-04,Australia,AUS,0,1,P-68903,Warren,Johnny,9,midfielder,MF,1,0
877,WC-1974,1974 FIFA Men's World Cup,M-1974-03,East Germany vs Australia,1974-06-14,group stage,Group 1,T-04,Australia,AUS,0,1,P-31090,Alston,Adrian,12,center forward,CF,1,0
878,WC-1974,1974 FIFA Men's World Cup,M-1974-03,East Germany vs Australia,1974-06-14,group stage,Group 1,T-04,Australia,AUS,0,1,P-37148,Buljevic,Branko,20,center forward,CF,1,0
879,WC-1974,1974 FIFA Men's World Cup,M-1974-04,Zaire vs Scotland,1974-06-14,group stage,Group 2,T-88,Zaire,COD,1,0,P-49497,Mwamba,Kazadi,1,goal keeper,GK,1,0
880,WC-1974,1974 FIFA Men's World Cup,M-1974-04,Zaire vs Scotland,1974-06-14,group stage,Group 2,T-88,Zaire,COD,1,0,P-99200,Ilunga,Mwepu,2,right back,RB,1,0
881,WC-1974,1974 FIFA Men's World Cup,M-1974-04,Zaire vs Scotland,1974-06-14,group stage,Group 2,T-88,Zaire,COD,1,0,P-44782,Mukombo,Mwanza,3,left back,LB,1,0
882,WC-1974,1974 FIFA Men's World Cup,M-1974-04,Zaire vs Scotland,1974-06-14,group stage,Group 2,T-88,Zaire,COD,1,0,P-68390,Tshimen,Bwanga,4,center back,CB,1,0
883,WC-1974,1974 FIFA Men's World Cup,M-1974-04,Zaire vs Scotland,1974-06-14,group stage,Group 2,T-88,Zaire,COD,1,0,P-69624,Boba,Lobilo,5,center back,CB,1,0
884,WC-1974,1974 FIFA Men's World Cup,M-1974-04,Zaire vs Scotland,1974-06-14,group stage,Group 2,T-88,Zaire,COD,1,0,P-01597,Massamba,Kilasu,6,center midfielder,CM,1,0
885,WC-1974,1974 FIFA Men's World Cup,M-1974-04,Zaire vs Scotland,1974-06-14,group stage,Group 2,T-88,Zaire,COD,1,0,P-57731,Mamuwene,Mana,8,center midfielder,CM,1,0
886,WC-1974,1974 FIFA Men's World Cup,M-1974-04,Zaire vs Scotland,1974-06-14,group stage,Group 2,T-88,Zaire,COD,1,0,P-49087,Mantantu,Kidumu,10,attacking midfielder,AM,1,0
887,WC-1974,1974 FIFA Men's World Cup,M-1974-04,Zaire vs Scotland,1974-06-14,group stage,Group 2,T-88,Zaire,COD,1,0,P-88955,Mulamba,Ndaye,13,center forward,CF,1,0
888,WC-1974,1974 FIFA Men's World Cup,M-1974-04,Zaire vs Scotland,1974-06-14,group stage,Group 2,T-88,Zaire,COD,1,0,P-27837,Maku,Mayanga,14,right forward,RF,1,0
889,WC-1974,1974 FIFA Men's World Cup,M-1974-04,Zaire vs Scotland,1974-06-14,group stage,Group 2,T-88,Zaire,COD,1,0,P-11236,Etepe,Kakoko,21,left forward,LF,1,0
890,WC-1974,1974 FIFA Men's World Cup,M-1974-04,Zaire vs Scotland,1974-06-14,group stage,Group 2,T-88,Zaire,COD,1,0,P-87506,Kembo Uba-Kembo,Jean,9,midfielder,MF,0,1
891,WC-1974,1974 FIFA Men's World Cup,M-1974-04,Zaire vs Scotland,1974-06-14,group stage,Group 2,T-88,Zaire,COD,1,0,P-38620,Mafu,Kibonge,15,midfielder,MF,0,1
892,WC-1974,1974 FIFA Men's World Cup,M-1974-04,Zaire vs Scotland,1974-06-14,group stage,Group 2,T-64,Scotland,SCO,0,1,P-30434,Harvey,David,1,goal keeper,GK,1,0
893,WC-1974,1974 FIFA Men's World Cup,M-1974-04,Zaire vs Scotland,1974-06-14,group stage,Group 2,T-64,Scotland,SCO,0,1,P-88006,Jardine,Sandy,2,right back,RB,1,0
894,WC-1974,1974 FIFA Men's World Cup,M-1974-04,Zaire vs Scotland,1974-06-14,group stage,Group 2,T-64,Scotland,SCO,0,1,P-66125,McGrain,Danny,3,left back,LB,1,0
895,WC-1974,1974 FIFA Men's World Cup,M-1974-04,Zaire vs Scotland,1974-06-14,group stage,Group 2,T-64,Scotland,SCO,0,1,P-63058,Bremner,Billy,4,center midfielder,CM,1,0
896,WC-1974,1974 FIFA Men's World Cup,M-1974-04,Zaire vs Scotland,1974-06-14,group stage,Group 2,T-64,Scotland,SCO,0,1,P-87058,Holton,Jim,5,center back,CB,1,0
897,WC-1974,1974 FIFA Men's World Cup,M-1974-04,Zaire vs Scotland,1974-06-14,group stage,Group 2,T-64,Scotland,SCO,0,1,P-36988,Blackley,John,6,center back,CB,1,0
898,WC-1974,1974 FIFA Men's World Cup,M-1974-04,Zaire vs Scotland,1974-06-14,group stage,Group 2,T-64,Scotland,SCO,0,1,P-68584,Dalglish,Kenny,8,center midfielder,CM,1,0
899,WC-1974,1974 FIFA Men's World Cup,M-1974-04,Zaire vs Scotland,1974-06-14,group stage,Group 2,T-64,Scotland,SCO,0,1,P-22480,Jordan,Joe,9,center forward,CF,1,0
900,WC-1974,1974 FIFA Men's World Cup,M-1974-04,Zaire vs Scotland,1974-06-14,group stage,Group 2,T-64,Scotland,SCO,0,1,P-47050,Hay,David,10,center midfielder,CM,1,0
901,WC-1974,1974 FIFA Men's World Cup,M-1974-04,Zaire vs Scotland,1974-06-14,group stage,Group 2,T-64,Scotland,SCO,0,1,P-21810,Lorimer,Peter,11,right forward,RF,1,0
902,WC-1974,1974 FIFA Men's World Cup,M-1974-04,Zaire vs Scotland,1974-06-14,group stage,Group 2,T-64,Scotland,SCO,0,1,P-22762,Law,Denis,19,left forward,LF,1,0
903,WC-1974,1974 FIFA Men's World Cup,M-1974-04,Zaire vs Scotland,1974-06-14,group stage,Group 2,T-64,Scotland,SCO,0,1,P-27901,Hutchison,Tommy,18,midfielder,MF,0,1
904,WC-1974,1974 FIFA Men's World Cup,M-1974-05,Sweden vs Bulgaria,1974-06-15,group stage,Group 3,T-74,Sweden,SWE,1,0,P-43209,Hellström,Ronnie,1,goal keeper,GK,1,0
905,WC-1974,1974 FIFA Men's World Cup,M-1974-05,Sweden vs Bulgaria,1974-06-15,group stage,Group 3,T-74,Sweden,SWE,1,0,P-96792,Olsson,Jan,2,defender,DF,1,0
906,WC-1974,1974 FIFA Men's World Cup,M-1974-05,Sweden vs Bulgaria,1974-06-15,group stage,Group 3,T-74,Sweden,SWE,1,0,P-37942,Karlsson,Kent,3,defender,DF,1,0
907,WC-1974,1974 FIFA Men's World Cup,M-1974-05,Sweden vs Bulgaria,1974-06-15,group stage,Group 3,T-74,Sweden,SWE,1,0,P-90911,Andersson,Björn,5,defender,DF,1,0
908,WC-1974,1974 FIFA Men's World Cup,M-1974-05,Sweden vs Bulgaria,1974-06-15,group stage,Group 3,T-74,Sweden,SWE,1,0,P-37575,Grahn,Ove,6,midfielder,MF,1,0
909,WC-1974,1974 FIFA Men's World Cup,M-1974-05,Sweden vs Bulgaria,1974-06-15,group stage,Group 3,T-74,Sweden,SWE,1,0,P-86931,Larsson,Bo,7,midfielder,MF,1,0
910,WC-1974,1974 FIFA Men's World Cup,M-1974-05,Sweden vs Bulgaria,1974-06-15,group stage,Group 3,T-74,Sweden,SWE,1,0,P-52989,Torstensson,Conny,8,midfielder,MF,1,0
911,WC-1974,1974 FIFA Men's World Cup,M-1974-05,Sweden vs Bulgaria,1974-06-15,group stage,Group 3,T-74,Sweden,SWE,1,0,P-73517,Kindvall,Ove,9,forward,FW,1,0
