event_id,match_id,tournament_id,event_type,minute_regulation,minute_stoppage,match_period,team_id,player_id,family_name,given_name
12102,M-2022-17,WC-2022,substitution,77.0,0.0,second half,T-38,P-04541,Torabi,Mehdi
12103,M-2022-17,WC-2022,substitution,77.0,0.0,second half,T-38,P-98775,Jahanbakhsh,Alireza
12104,M-2022-17,WC-2022,substitution,77.0,0.0,second half,T-38,P-98747,Cheshmi,Rouzbeh
12105,M-2022-17,WC-2022,substitution,83.0,0.0,second half,T-38,P-95374,Ezatolahi,Saeid
12106,M-2022-17,WC-2022,substitution,83.0,0.0,second half,T-38,P-68842,Karimi,Ali
12107,M-2022-17,WC-2022,substitution,87.0,0.0,second half,T-85,P-86951,Ramsey,Aaron
12108,M-2022-17,WC-2022,substitution,87.0,0.0,second half,T-85,P-31718,Ward,Danny
12109,M-2022-18,WC-2022,substitution,64.0,0.0,second half,T-65,P-09292,Diatta,Krépin
12110,M-2022-18,WC-2022,substitution,64.0,0.0,second half,T-65,P-61416,Ciss,Pathé
12111,M-2022-18,WC-2022,substitution,69.0,0.0,second half,T-59,P-95754,Boudiaf,Karim
12112,M-2022-18,WC-2022,substitution,69.0,0.0,second half,T-59,P-97800,Hatem,Abdulaziz
12113,M-2022-18,WC-2022,substitution,74.0,0.0,second half,T-59,P-38732,Al-Haydos,Hassan
12114,M-2022-18,WC-2022,substitution,74.0,0.0,second half,T-65,P-37935,Sarr,Ismaïla
12115,M-2022-18,WC-2022,substitution,74.0,0.0,second half,T-65,P-27280,Diédhiou,Famara
12116,M-2022-18,WC-2022,substitution,74.0,0.0,second half,T-59,P-17048,Muntari,Mohammed
12117,M-2022-18,WC-2022,substitution,74.0,0.0,second half,T-65,P-33958,Ndiaye,Iliman
12118,M-2022-18,WC-2022,substitution,74.0,0.0,second half,T-65,P-88928,Dieng,Bamba
12119,M-2022-18,WC-2022,substitution,78.0,0.0,second half,T-65,P-54506,Jakobs,Ismail
12120,M-2022-18,WC-2022,substitution,78.0,0.0,second half,T-65,P-96697,Mendy,Nampalys
12121,M-2022-18,WC-2022,substitution,78.0,0.0,second half,T-65,P-90626,Cissé,Pape Abou
12122,M-2022-18,WC-2022,substitution,78.0,0.0,second half,T-65,P-76835,Sarr,Pape Matar
12123,M-2022-18,WC-2022,substitution,83.0,0.0,second half,T-59,P-00052,Ró-Ró,not applicable
12124,M-2022-18,WC-2022,substitution,83.0,0.0,second half,T-59,P-33804,Ahmed,Homam
12125,M-2022-18,WC-2022,substitution,83.0,0.0,second half,T-59,P-90689,Waad,Mohammed
12126,M-2022-18,WC-2022,substitution,83.0,0.0,second half,T-59,P-42663,Salman,Tarek
12127,M-2022-19,WC-2022,substitution,46.0,0.0,second half,T-48,P-44799,Bergwijn,Steven
12128,M-2022-19,WC-2022,substitution,46.0,0.0,second half,T-48,P-27540,Depay,Memphis
12129,M-2022-19,WC-2022,substitution,69.0,0.0,second half,T-48,P-42078,Klaassen,Davy
12130,M-2022-19,WC-2022,substitution,69.0,0.0,second half,T-48,P-10326,Berghuis,Steven
12131,M-2022-19,WC-2022,substitution,74.0,0.0,second half,T-25,P-44851,Estrada,Michael
12132,M-2022-19,WC-2022,substitution,74.0,0.0,second half,T-25,P-78091,Sarmiento,Jeremy
12133,M-2022-19,WC-2022,substitution,79.0,0.0,second half,T-48,P-35705,Koopmeiners,Teun
12134,M-2022-19,WC-2022,substitution,79.0,0.0,second half,T-48,P-28911,Gakpo,Cody
12135,M-2022-19,WC-2022,substitution,79.0,0.0,second half,T-48,P-95036,Weghorst,Wout
12136,M-2022-19,WC-2022,substitution,79.0,0.0,second half,T-48,P-55965,de Roon,Marten
12137,M-2022-19,WC-2022,substitution,90.0,0.0,second half,T-25,P-13973,Plata,Gonzalo
12138,M-2022-19,WC-2022,substitution,90.0,0.0,second half,T-25,P-75912,Valencia,Enner
12139,M-2022-19,WC-2022,substitution,90.0,0.0,second half,T-25,P-34543,Ibarra,Romario
12140,M-2022-19,WC-2022,substitution,90.0,0.0,second half,T-25,P-02839,Rodríguez,Kevin
12141,M-2022-20,WC-2022,substitution,68.0,0.0,second half,T-28,P-15674,Bellingham,Jude
12142,M-2022-20,WC-2022,substitution,68.0,0.0,second half,T-28,P-21553,Sterling,Raheem
12143,M-2022-20,WC-2022,substitution,68.0,0.0,second half,T-28,P-21153,Grealish,Jack
12144,M-2022-20,WC-2022,substitution,68.0,0.0,second half,T-28,P-08169,Henderson,Jordan
12145,M-2022-20,WC-2022,substitution,77.0,0.0,second half,T-28,P-76842,Saka,Bukayo
12146,M-2022-20,WC-2022,substitution,77.0,0.0,second half,T-83,P-89452,Dest,Sergiño
12147,M-2022-20,WC-2022,substitution,77.0,0.0,second half,T-83,P-68952,McKennie,Weston
12148,M-2022-20,WC-2022,substitution,77.0,0.0,second half,T-28,P-59837,Rashford,Marcus
12149,M-2022-20,WC-2022,substitution,77.0,0.0,second half,T-83,P-03484,Aaronson,Brenden
12150,M-2022-20,WC-2022,substitution,77.0,0.0,second half,T-83,P-48265,Moore,Shaq
12151,M-2022-20,WC-2022,substitution,83.0,0.0,second half,T-83,P-30252,Weah,Timothy
12152,M-2022-20,WC-2022,substitution,83.0,0.0,second half,T-83,P-68131,Wright,Haji
12153,M-2022-20,WC-2022,substitution,83.0,0.0,second half,T-83,P-85878,Reyna,Giovanni
12154,M-2022-20,WC-2022,substitution,83.0,0.0,second half,T-83,P-94647,Sargent,Josh
12155,M-2022-21,WC-2022,substitution,46.0,0.0,second half,T-79,P-49094,Dräger,Mohamed
12156,M-2022-21,WC-2022,substitution,46.0,0.0,second half,T-79,P-90867,Sassi,Ferjani
12157,M-2022-21,WC-2022,substitution,64.0,0.0,second half,T-04,P-51406,McGree,Riley
12158,M-2022-21,WC-2022,substitution,64.0,0.0,second half,T-04,P-91029,Duke,Mitchell
12159,M-2022-21,WC-2022,substitution,64.0,0.0,second half,T-04,P-20087,Maclaren,Jamie
12160,M-2022-21,WC-2022,substitution,64.0,0.0,second half,T-04,P-82945,Hrustic,Ajdin
12161,M-2022-21,WC-2022,substitution,67.0,0.0,second half,T-79,P-29063,Laïdouni,Aïssa
12162,M-2022-21,WC-2022,substitution,67.0,0.0,second half,T-79,P-42223,Khazri,Wahbi
12163,M-2022-21,WC-2022,substitution,73.0,0.0,second half,T-79,P-11879,Bronn,Dylan
12164,M-2022-21,WC-2022,substitution,73.0,0.0,second half,T-79,P-11346,Jebali,Issam
12165,M-2022-21,WC-2022,substitution,73.0,0.0,second half,T-79,P-27079,Kechrida,Wajdi
12166,M-2022-21,WC-2022,substitution,73.0,0.0,second half,T-79,P-21865,Khenissi,Taha Yassine
12167,M-2022-21,WC-2022,substitution,75.0,0.0,second half,T-04,P-24134,Karačić,Fran
12168,M-2022-21,WC-2022,substitution,75.0,0.0,second half,T-04,P-59727,Degenek,Miloš
12169,M-2022-21,WC-2022,substitution,85.0,0.0,second half,T-04,P-35837,Leckie,Mathew
12170,M-2022-21,WC-2022,substitution,85.0,0.0,second half,T-04,P-82010,Goodwin,Craig
12171,M-2022-21,WC-2022,substitution,85.0,0.0,second half,T-04,P-61979,Mabil,Awer
12172,M-2022-21,WC-2022,substitution,85.0,0.0,second half,T-04,P-27035,Baccus,Keanu
12173,M-2022-22,WC-2022,substitution,46.0,0.0,second half,T-63,P-87569,Al-Najei,Sami
12174,M-2022-22,WC-2022,substitution,46.0,0.0,second half,T-63,P-76864,Al-Abed,Nawaf
12175,M-2022-22,WC-2022,substitution,63.0,0.0,second half,T-57,P-32165,Zieliński,Piotr
12176,M-2022-22,WC-2022,substitution,63.0,0.0,second half,T-57,P-83610,Kamiński,Jakub
12177,M-2022-22,WC-2022,substitution,65.0,0.0,second half,T-63,P-94422,Al-Breik,Mohammed
12178,M-2022-22,WC-2022,substitution,65.0,0.0,second half,T-63,P-06789,Al-Ghannam,Sultan
12179,M-2022-22,WC-2022,substitution,71.0,0.0,second half,T-57,P-12381,Milik,Arkadiusz
12180,M-2022-22,WC-2022,substitution,71.0,0.0,second half,T-57,P-11013,Piątek,Krzysztof
12181,M-2022-22,WC-2022,substitution,85.0,0.0,second half,T-63,P-20216,Al-Malki,Abdulellah
12182,M-2022-22,WC-2022,substitution,85.0,0.0,second half,T-63,P-37308,Al-Shehri,Saleh
12183,M-2022-22,WC-2022,substitution,85.0,0.0,second half,T-63,P-45581,Al-Aboud,Abdulrahman
12184,M-2022-22,WC-2022,substitution,85.0,0.0,second half,T-63,P-10907,Al-Dawsari,Nasser
12185,M-2022-22,WC-2022,substitution,90.0,5.0,"second half, stoppage time",T-63,P-76864,Al-Abed,Nawaf
12186,M-2022-22,WC-2022,substitution,90.0,5.0,"second half, stoppage time",T-63,P-84563,Bahebri,Hattan
12187,M-2022-23,WC-2022,substitution,46.0,0.0,second half,T-22,P-29053,Cornelius,Andreas
12188,M-2022-23,WC-2022,substitution,46.0,0.0,second half,T-22,P-85579,Braithwaite,Martin
12189,M-2022-23,WC-2022,substitution,63.0,0.0,second half,T-30,P-89750,Giroud,Olivier
12190,M-2022-23,WC-2022,substitution,63.0,0.0,second half,T-30,P-13613,Thuram,Marcus
12191,M-2022-23,WC-2022,substitution,73.0,0.0,second half,T-22,P-57782,Damsgaard,Mikkel
12192,M-2022-23,WC-2022,substitution,73.0,0.0,second half,T-22,P-72592,Dolberg,Kasper
12193,M-2022-23,WC-2022,substitution,75.0,0.0,second half,T-30,P-42326,Varane,Raphaël
12194,M-2022-23,WC-2022,substitution,75.0,0.0,second half,T-30,P-97778,Dembélé,Ousmane
12195,M-2022-23,WC-2022,substitution,75.0,0.0,second half,T-30,P-06614,Coman,Kingsley
12196,M-2022-23,WC-2022,substitution,75.0,0.0,second half,T-30,P-86920,Konaté,Ibrahima
12197,M-2022-23,WC-2022,substitution,85.0,0.0,second half,T-22,P-70516,Lindstrøm,Jesper
12198,M-2022-23,WC-2022,substitution,85.0,0.0,second half,T-22,P-56182,Nørgaard,Christian
12199,M-2022-23,WC-2022,substitution,90.0,2.0,"second half, stoppage time",T-22,P-82877,Kristensen,Rasmus
12200,M-2022-23,WC-2022,substitution,90.0,2.0,"second half, stoppage time",T-22,P-92135,Bah,Alexander
12201,M-2022-23,WC-2022,substitution,90.0,3.0,"second half, stoppage time",T-30,P-90908,Griezmann,Antoine
12202,M-2022-23,WC-2022,substitution,90.0,3.0,"second half, stoppage time",T-30,P-23304,Fofana,Youssouf
12203,M-2022-24,WC-2022,substitution,42.0,0.0,first half,T-46,P-40312,Guardado,Andrés
12204,M-2022-24,WC-2022,substitution,42.0,0.0,first half,T-46,P-64299,Gutiérrez,Érick
12205,M-2022-24,WC-2022,substitution,57.0,0.0,second half,T-03,P-03265,Rodríguez,Guido
12206,M-2022-24,WC-2022,substitution,57.0,0.0,second half,T-03,P-10739,Fernández,Enzo
12207,M-2022-24,WC-2022,substitution,63.0,0.0,second half,T-03,P-91431,Montiel,Gonzalo
12208,M-2022-24,WC-2022,substitution,63.0,0.0,second half,T-03,P-81505,Martínez,Lautaro
12209,M-2022-24,WC-2022,substitution,63.0,0.0,second half,T-03,P-19776,Álvarez,Julián
12210,M-2022-24,WC-2022,substitution,63.0,0.0,second half,T-03,P-84430,Molina,Nahuel
12211,M-2022-24,WC-2022,substitution,66.0,0.0,second half,T-46,P-09058,Álvarez,Kevin
12212,M-2022-24,WC-2022,substitution,66.0,0.0,second half,T-46,P-64182,Vega,Alexis
12213,M-2022-24,WC-2022,substitution,66.0,0.0,second half,T-46,P-57865,Jiménez,Raúl
12214,M-2022-24,WC-2022,substitution,66.0,0.0,second half,T-46,P-81433,Antuna,Uriel
12215,M-2022-24,WC-2022,substitution,69.0,0.0,second half,T-03,P-42113,Di María,Ángel
12216,M-2022-24,WC-2022,substitution,69.0,0.0,second half,T-03,P-71343,Mac Allister,Alexis
12217,M-2022-24,WC-2022,substitution,69.0,0.0,second half,T-03,P-40147,Palacios,Exequiel
12218,M-2022-24,WC-2022,substitution,69.0,0.0,second half,T-03,P-79650,Romero,Cristian
12219,M-2022-24,WC-2022,substitution,73.0,0.0,second half,T-46,P-24705,Lozano,Hirving
12220,M-2022-24,WC-2022,substitution,73.0,0.0,second half,T-46,P-73491,Alvarado,Roberto
12221,M-2022-25,WC-2022,substitution,46.0,0.0,second half,T-44,P-26303,Nagatomo,Yuto
12222,M-2022-25,WC-2022,substitution,46.0,0.0,second half,T-44,P-57586,Ueda,Ayase
12223,M-2022-25,WC-2022,substitution,46.0,0.0,second half,T-44,P-41902,Ito,Hiroki
12224,M-2022-25,WC-2022,substitution,46.0,0.0,second half,T-44,P-46913,Asano,Takuma
12225,M-2022-25,WC-2022,substitution,62.0,0.0,second half,T-44,P-45981,Yamane,Miki
12226,M-2022-25,WC-2022,substitution,62.0,0.0,second half,T-44,P-22633,Mitoma,Kaoru
12227,M-2022-25,WC-2022,substitution,65.0,0.0,second half,T-17,P-12179,Torres,Gerson
12228,M-2022-25,WC-2022,substitution,65.0,0.0,second half,T-17,P-02556,Contreras,Anthony
12229,M-2022-25,WC-2022,substitution,65.0,0.0,second half,T-17,P-44957,Aguilera,Brandon
12230,M-2022-25,WC-2022,substitution,65.0,0.0,second half,T-17,P-09889,Bennette,Jewison
12231,M-2022-25,WC-2022,substitution,67.0,0.0,second half,T-44,P-58907,Dōan,Ritsu
12232,M-2022-25,WC-2022,substitution,67.0,0.0,second half,T-44,P-86909,Ito,Junya
12233,M-2022-25,WC-2022,substitution,82.0,0.0,second half,T-44,P-64056,Soma,Yuki
12234,M-2022-25,WC-2022,substitution,82.0,0.0,second half,T-44,P-05559,Minamino,Takumi
12235,M-2022-25,WC-2022,substitution,89.0,0.0,second half,T-17,P-11767,Borges,Celso
12236,M-2022-25,WC-2022,substitution,89.0,0.0,second half,T-17,P-32622,Salas,Youstin
12237,M-2022-25,WC-2022,substitution,90.0,5.0,"second half, stoppage time",T-17,P-70812,Campbell,Joel
12238,M-2022-25,WC-2022,substitution,90.0,5.0,"second half, stoppage time",T-17,P-57150,Chacón,Daniel
12239,M-2022-26,WC-2022,substitution,60.0,0.0,second half,T-06,P-21652,Onana,Amadou
12240,M-2022-26,WC-2022,substitution,60.0,0.0,second half,T-06,P-72011,Hazard,Eden
12241,M-2022-26,WC-2022,substitution,60.0,0.0,second half,T-06,P-47906,Tielemans,Youri
12242,M-2022-26,WC-2022,substitution,60.0,0.0,second half,T-06,P-84852,Mertens,Dries
12243,M-2022-26,WC-2022,substitution,68.0,0.0,second half,T-47,P-45288,Hakimi,Achraf
12244,M-2022-26,WC-2022,substitution,68.0,0.0,second half,T-47,P-23330,Amallah,Selim
12245,M-2022-26,WC-2022,substitution,68.0,0.0,second half,T-47,P-05265,Sabiri,Abdelhamid
12246,M-2022-26,WC-2022,substitution,68.0,0.0,second half,T-47,P-91543,Attiyat Allah,Yahia
12247,M-2022-26,WC-2022,substitution,73.0,0.0,second half,T-47,P-42517,En-Nesyri,Youssef
12248,M-2022-26,WC-2022,substitution,73.0,0.0,second half,T-47,P-59033,Boufal,Sofiane
12249,M-2022-26,WC-2022,substitution,73.0,0.0,second half,T-47,P-48295,Aboukhlal,Zakaria
12250,M-2022-26,WC-2022,substitution,73.0,0.0,second half,T-47,P-90423,Hamdallah,Abderrazak
12251,M-2022-26,WC-2022,substitution,75.0,0.0,second half,T-06,P-74337,Hazard,Thorgan
12252,M-2022-26,WC-2022,substitution,75.0,0.0,second half,T-06,P-13975,Batshuayi,Michy
12253,M-2022-26,WC-2022,substitution,75.0,0.0,second half,T-06,P-61810,De Ketelaere,Charles
12254,M-2022-26,WC-2022,substitution,75.0,0.0,second half,T-06,P-95312,Trossard,Leandro
12255,M-2022-26,WC-2022,substitution,78.0,0.0,second half,T-47,P-40619,Ounahi,Azzedine
12256,M-2022-26,WC-2022,substitution,78.0,0.0,second half,T-47,P-14026,El Yamiq,Jawad
12257,M-2022-26,WC-2022,substitution,81.0,0.0,second half,T-06,P-22930,Meunier,Thomas
12258,M-2022-26,WC-2022,substitution,81.0,0.0,second half,T-06,P-72637,Lukaku,Romelu
12259,M-2022-27,WC-2022,substitution,46.0,0.0,second half,T-12,P-28794,Eustáquio,Stephen
12260,M-2022-27,WC-2022,substitution,46.0,0.0,second half,T-12,P-01925,Larin,Cyle
12261,M-2022-27,WC-2022,substitution,46.0,0.0,second half,T-12,P-27541,Osorio,Jonathan
12262,M-2022-27,WC-2022,substitution,46.0,0.0,second half,T-12,P-85670,Koné,Ismaël
12263,M-2022-27,WC-2022,substitution,60.0,0.0,second half,T-18,P-31643,Livaja,Marko
12264,M-2022-27,WC-2022,substitution,60.0,0.0,second half,T-18,P-46461,Petković,Bruno
12265,M-2022-27,WC-2022,substitution,62.0,0.0,second half,T-12,P-42390,Laryea,Richie
12266,M-2022-27,WC-2022,substitution,62.0,0.0,second half,T-12,P-35706,Hoilett,Junior
12267,M-2022-27,WC-2022,substitution,72.0,0.0,second half,T-18,P-65182,Kramarić,Andrej
12268,M-2022-27,WC-2022,substitution,72.0,0.0,second half,T-12,P-03472,Hutchinson,Atiba
12269,M-2022-27,WC-2022,substitution,72.0,0.0,second half,T-12,P-48340,David,Jonathan
12270,M-2022-27,WC-2022,substitution,72.0,0.0,second half,T-18,P-22160,Vlašić,Nikola
12271,M-2022-27,WC-2022,substitution,72.0,0.0,second half,T-12,P-58061,Cavallini,Lucas
12272,M-2022-27,WC-2022,substitution,72.0,0.0,second half,T-12,P-55821,Adekugbe,Sam
12273,M-2022-27,WC-2022,substitution,86.0,0.0,second half,T-18,P-29491,Modrić,Luka
12274,M-2022-27,WC-2022,substitution,86.0,0.0,second half,T-18,P-07670,Kovačić,Mateo
12275,M-2022-27,WC-2022,substitution,86.0,0.0,second half,T-18,P-93884,Perišić,Ivan
12276,M-2022-27,WC-2022,substitution,86.0,0.0,second half,T-18,P-26942,Oršić,Mislav
12277,M-2022-27,WC-2022,substitution,86.0,0.0,second half,T-18,P-64353,Majer,Lovro
12278,M-2022-27,WC-2022,substitution,86.0,0.0,second half,T-18,P-89948,Pašalić,Mario
12279,M-2022-28,WC-2022,substitution,54.0,0.0,second half,T-73,P-31301,Torres,Ferran
12280,M-2022-28,WC-2022,substitution,54.0,0.0,second half,T-73,P-29274,Morata,Álvaro
12281,M-2022-28,WC-2022,substitution,66.0,0.0,second half,T-73,P-88433,Gavi,not applicable
12282,M-2022-28,WC-2022,substitution,66.0,0.0,second half,T-73,P-09400,Asensio,Marco
12283,M-2022-28,WC-2022,substitution,66.0,0.0,second half,T-73,P-37294,Koke,not applicable
12284,M-2022-28,WC-2022,substitution,66.0,0.0,second half,T-73,P-68218,Williams,Nico
12285,M-2022-28,WC-2022,substitution,70.0,0.0,second half,T-31,P-11933,Kehrer,Thilo
12286,M-2022-28,WC-2022,substitution,70.0,0.0,second half,T-31,P-08896,Gündoğan,İlkay
12287,M-2022-28,WC-2022,substitution,70.0,0.0,second half,T-31,P-28154,Müller,Thomas
12288,M-2022-28,WC-2022,substitution,70.0,0.0,second half,T-31,P-46246,Füllkrug,Niclas
12289,M-2022-28,WC-2022,substitution,70.0,0.0,second half,T-31,P-89863,Klostermann,Lukas
12290,M-2022-28,WC-2022,substitution,70.0,0.0,second half,T-31,P-39464,Sané,Leroy
12291,M-2022-28,WC-2022,substitution,82.0,0.0,second half,T-73,P-01416,Alba,Jordi
12292,M-2022-28,WC-2022,substitution,82.0,0.0,second half,T-73,P-49008,Balde,Alejandro
12293,M-2022-28,WC-2022,substitution,85.0,0.0,second half,T-31,P-75989,Gnabry,Serge
12294,M-2022-28,WC-2022,substitution,85.0,0.0,second half,T-31,P-18188,Hofmann,Jonas
12295,M-2022-28,WC-2022,substitution,87.0,0.0,second half,T-31,P-20804,Raum,David
12296,M-2022-28,WC-2022,substitution,87.0,0.0,second half,T-31,P-71859,Schlotterbeck,Nico
12297,M-2022-29,WC-2022,substitution,55.0,0.0,second half,T-11,P-34633,Hongla,Martin
12298,M-2022-29,WC-2022,substitution,55.0,0.0,second half,T-66,P-98435,Pavlović,Strahinja
12299,M-2022-29,WC-2022,substitution,55.0,0.0,second half,T-11,P-53452,Aboubakar,Vincent
12300,M-2022-29,WC-2022,substitution,55.0,0.0,second half,T-66,P-19069,Mitrović,Stefan
12301,M-2022-29,WC-2022,substitution,67.0,0.0,second half,T-11,P-29115,Kunde,Pierre
12302,M-2022-29,WC-2022,substitution,67.0,0.0,second half,T-11,P-20259,Toko Ekambi,Karl
12303,M-2022-29,WC-2022,substitution,67.0,0.0,second half,T-11,P-51549,Bassogog,Christian
12304,M-2022-29,WC-2022,substitution,67.0,0.0,second half,T-11,P-36707,Ondoua,Gaël
12305,M-2022-29,WC-2022,substitution,78.0,0.0,second half,T-66,P-30283,Veljković,Miloš
12306,M-2022-29,WC-2022,substitution,78.0,0.0,second half,T-66,P-58363,Živković,Andrija
12307,M-2022-29,WC-2022,substitution,78.0,0.0,second half,T-66,P-27744,Milinković-Savić,Sergej
12308,M-2022-29,WC-2022,substitution,78.0,0.0,second half,T-66,P-70515,Babić,Srđan
12309,M-2022-29,WC-2022,substitution,78.0,0.0,second half,T-66,P-79900,Radonjić,Nemanja
12310,M-2022-29,WC-2022,substitution,78.0,0.0,second half,T-66,P-89573,Grujić,Marko
12311,M-2022-29,WC-2022,substitution,81.0,0.0,second half,T-11,P-38355,Zambo Anguissa,André-Frank
12312,M-2022-29,WC-2022,substitution,81.0,0.0,second half,T-11,P-39394,Mbeumo,Bryan
12313,M-2022-29,WC-2022,substitution,81.0,0.0,second half,T-11,P-63923,Gouet,Samuel
12314,M-2022-29,WC-2022,substitution,81.0,0.0,second half,T-11,P-68058,Nkoudou,Georges-Kévin
12315,M-2022-29,WC-2022,substitution,90.0,2.0,"second half, stoppage time",T-66,P-80738,Kostić,Filip
12316,M-2022-29,WC-2022,substitution,90.0,2.0,"second half, stoppage time",T-66,P-79754,Đuričić,Filip
12317,M-2022-30,WC-2022,substitution,46.0,0.0,second half,T-71,P-94500,Woo-yeong,Jeong
12318,M-2022-30,WC-2022,substitution,46.0,0.0,second half,T-71,P-10357,Sang-ho,Na
12319,M-2022-30,WC-2022,substitution,57.0,0.0,second half,T-71,P-88360,Chang-hoon,Kwon
12320,M-2022-30,WC-2022,substitution,57.0,0.0,second half,T-71,P-87514,Kang-in,Lee
12321,M-2022-30,WC-2022,substitution,78.0,0.0,second half,T-71,P-64292,Jung,Woo-young
12322,M-2022-30,WC-2022,substitution,78.0,0.0,second half,T-32,P-12913,Lamptey,Tariq
12323,M-2022-30,WC-2022,substitution,78.0,0.0,second half,T-32,P-01945,Ayew,André
12324,M-2022-30,WC-2022,substitution,78.0,0.0,second half,T-32,P-31765,Ayew,Jordan
12325,M-2022-30,WC-2022,substitution,78.0,0.0,second half,T-71,P-92710,Ui-jo,Hwang
12326,M-2022-30,WC-2022,substitution,78.0,0.0,second half,T-32,P-33325,Sulemana,Kamaldeen
12327,M-2022-30,WC-2022,substitution,78.0,0.0,second half,T-32,P-92252,Kyereh,Daniel-Kofi
12328,M-2022-30,WC-2022,substitution,78.0,0.0,second half,T-32,P-08359,Odoi,Denis
12329,M-2022-30,WC-2022,substitution,83.0,0.0,second half,T-32,P-23821,Kudus,Mohammed
12330,M-2022-30,WC-2022,substitution,83.0,0.0,second half,T-32,P-59808,Djiku,Alexander
12331,M-2022-30,WC-2022,substitution,88.0,0.0,second half,T-32,P-28517,Mensah,Gideon
12332,M-2022-30,WC-2022,substitution,88.0,0.0,second half,T-32,P-94579,Rahman,Baba
12333,M-2022-30,WC-2022,substitution,90.0,2.0,"second half, stoppage time",T-71,P-14360,Min-jae,Kim
12334,M-2022-30,WC-2022,substitution,90.0,2.0,"second half, stoppage time",T-71,P-57511,Kyung-won,Kwon
12335,M-2022-31,WC-2022,substitution,46.0,0.0,second half,T-09,P-05164,Paquetá,Lucas
12336,M-2022-31,WC-2022,substitution,46.0,0.0,second half,T-09,P-06446,Rodrygo,not applicable
12337,M-2022-31,WC-2022,substitution,58.0,0.0,second half,T-09,P-74941,Fred,not applicable
12338,M-2022-31,WC-2022,substitution,58.0,0.0,second half,T-75,P-25593,Rieder,Fabian
12339,M-2022-31,WC-2022,substitution,58.0,0.0,second half,T-75,P-85823,Vargas,Ruben
12340,M-2022-31,WC-2022,substitution,58.0,0.0,second half,T-09,P-74688,Guimarães,Bruno
12341,M-2022-31,WC-2022,substitution,58.0,0.0,second half,T-75,P-29932,Fernandes,Edimilson
12342,M-2022-31,WC-2022,substitution,58.0,0.0,second half,T-75,P-20482,Steffen,Renato
12343,M-2022-31,WC-2022,substitution,73.0,0.0,second half,T-09,P-83169,Raphinha,not applicable
12344,M-2022-31,WC-2022,substitution,73.0,0.0,second half,T-09,P-68016,Richarlison,not applicable
12345,M-2022-31,WC-2022,substitution,73.0,0.0,second half,T-09,P-92004,Jesus,Gabriel
12346,M-2022-31,WC-2022,substitution,73.0,0.0,second half,T-09,P-37860,Antony,not applicable
12347,M-2022-31,WC-2022,substitution,76.0,0.0,second half,T-75,P-11878,Sow,Djibril
12348,M-2022-31,WC-2022,substitution,76.0,0.0,second half,T-75,P-19075,Embolo,Breel
12349,M-2022-31,WC-2022,substitution,76.0,0.0,second half,T-75,P-32222,Aebischer,Michel
12350,M-2022-31,WC-2022,substitution,76.0,0.0,second half,T-75,P-07180,Seferovic,Haris
12351,M-2022-31,WC-2022,substitution,86.0,0.0,second half,T-09,P-97698,Sandro,Alex
12352,M-2022-31,WC-2022,substitution,86.0,0.0,second half,T-75,P-38927,Widmer,Silvan
12353,M-2022-31,WC-2022,substitution,86.0,0.0,second half,T-09,P-26953,Telles,Alex
12354,M-2022-31,WC-2022,substitution,86.0,0.0,second half,T-75,P-00244,Frei,Fabian
12355,M-2022-32,WC-2022,substitution,42.0,0.0,first half,T-58,P-87003,Mendes,Nuno
12356,M-2022-32,WC-2022,substitution,42.0,0.0,first half,T-58,P-67578,Guerreiro,Raphaël
12357,M-2022-32,WC-2022,substitution,62.0,0.0,second half,T-84,P-78440,Godín,Diego
12358,M-2022-32,WC-2022,substitution,62.0,0.0,second half,T-84,P-46785,Vecino,Matías
12359,M-2022-32,WC-2022,substitution,62.0,0.0,second half,T-84,P-95062,Pellistri,Facundo
12360,M-2022-32,WC-2022,substitution,62.0,0.0,second half,T-84,P-62594,De Arrascaeta,Giorgian
12361,M-2022-32,WC-2022,substitution,69.0,0.0,second half,T-58,P-22983,Neves,Rúben
12362,M-2022-32,WC-2022,substitution,69.0,0.0,second half,T-58,P-27349,Leão,Rafael
12363,M-2022-32,WC-2022,substitution,72.0,0.0,second half,T-84,P-18885,Núñez,Darwin
12364,M-2022-32,WC-2022,substitution,72.0,0.0,second half,T-84,P-59138,Cavani,Edinson
12365,M-2022-32,WC-2022,substitution,72.0,0.0,second half,T-84,P-70671,Gómez,Maxi
12366,M-2022-32,WC-2022,substitution,72.0,0.0,second half,T-84,P-30486,Suárez,Luis
12367,M-2022-32,WC-2022,substitution,82.0,0.0,second half,T-58,P-44689,Carvalho,William
12368,M-2022-32,WC-2022,substitution,82.0,0.0,second half,T-58,P-70442,Ronaldo,Cristiano
12369,M-2022-32,WC-2022,substitution,82.0,0.0,second half,T-58,P-17931,Félix,João
12370,M-2022-32,WC-2022,substitution,82.0,0.0,second half,T-58,P-57759,Nunes,Matheus
12371,M-2022-32,WC-2022,substitution,82.0,0.0,second half,T-58,P-41647,Ramos,Gonçalo
12372,M-2022-32,WC-2022,substitution,82.0,0.0,second half,T-58,P-46583,Palhinha,João
12373,M-2022-32,WC-2022,substitution,86.0,0.0,second half,T-84,P-90796,Olivera,Mathías
12374,M-2022-32,WC-2022,substitution,86.0,0.0,second half,T-84,P-18564,Viña,Matías
